census_tract,metres_cadastre,emissions_de_co2,qual_energia,qual_emissions,data_entrada,motiu,us_edifici,zona_climatica,energia_primaria,cost_energia
1707903007,63,52.19,G,E,2025-06-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,247.61,12.75
1707903019,69.2,61.8,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,292.9,NaN
1707903007,54,39.96,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,189.99,9.84
1707901002,60,49.55,E,F,2020-04-01,Compravenda,Terciari,D2,292.53,23.74
1707903006,77,45.77,E,E,2020-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,233.91,14.58
1707904002,58,44.47,E,E,2019-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,262.54,21.31
1707902004,128,72.11,E,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,274.91,17.43
1707902010,70,59.42,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,281.41,14.42
1707903003,129,34.42,G,E,,Compravenda,Terciari,D2,203.2,16.49
1707902002,66,84.2,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,469.83,34.82
1707903009,63,46.49,E,E,2025-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,239.26,15.15
1707902002,118,38.14,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,181.98,9.53
1707904001,752,70.13,G,F,,Certificació voluntària,Bloc d'habitatges plurifamiliar,D2,354.56,3.59
1707904002,71.1,72.96,G,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,344.56,1244.55
1707905006,109,28.82,E,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,170.11,13.81
1707901001,123,41.9,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,199,1223.87
1707903003,87,37.59,E,E,2019-08-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,177.62,NaN
1707902006,89.9,34.1,E,D,2016-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,161.7,748.91
1707906003,96,48.64,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,230.69,1139.68
1707906002,56,35.8,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,174.12,8.33
1707902018,90,54.88,E,E,2019-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,259.68,11.6
1707903019,90,68.62,F,F,2021-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,325.98,16.85
1707903016,47,32.77,E,D,2023-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,155.22,7.96
1707903004,124,41.53,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,196.12,9.96
1707903001,48,34.5,E,E,2016-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,203.9,NaN
1707902010,40,40.89,E,D,2019-05-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,215.35,14.32
1707902007,803.94,71.2,G,F,,Altres (cap de les anteriores opcions),Bloc d'habitatges plurifamiliar,D2,338.43,1761.28
1707902002,97,43.33,D,F,2018-05-01,Lloguer,Terciari,D2,255.78,2018.42
1707905002,42,43.26,E,E,2020-02-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,204.51,10.42
1707902006,109,33.65,E,D,2019-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,189.72,14.31
1707905006,85,45.02,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,213.55,11
1707902013,139.14,46.92,D,E,2018-05-01,Lloguer,Terciari,D2,246.13,2258.48
1707903011,93,29.66,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,141.01,7.31
1707902006,70,74.1,D,F,2021-11-01,Compravenda,Terciari,D2,410.75,30.1
1707903004,82,71.41,G,F,2018-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,338.52,1382.96
1707902006,57,60.24,F,E,2019-05-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,284.94,14.54
1707903018,78,47.28,E,E,2022-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,223.94,11.48
1707903003,148,24.16,C,B,,Compravenda,Terciari,D2,142.65,11.58
1707903019,85,50.55,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,238.78,1031.61
1707901006,77,30.35,D,C,2023-05-01,Compravenda,Habitatge unifamiliar,D2,179.18,14.54
1707902018,80,38.88,E,E,2020-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,184.06,9.42
1707902012,82.4,79.38,E,G,,Lloguer,Terciari,D2,419.35,28.05
1707902002,92,68.52,F,F,2024-04-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,327.52,17.24
1707902002,88,42.09,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,199.88,10.32
1707903018,104,38.92,E,E,2020-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,185.14,9.61
1707902005,122,44.35,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,209.83,10.72
1707902003,140,55.8,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,264.5,1852.46
1707903001,350,50.6,D,G,2021-02-01,Lloguer,Terciari,D2,251.34,14.65
1707903014,64.56,47.85,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,227.49,761.12
1707903002,65.63,45.2,E,E,2016-08-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,224.2,763.64
1707902003,115,19.7,D,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,95.3,NaN
1707902010,58,44.91,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,265.17,42.03
1707903015,62,28.74,D,D,2019-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,135.82,6.92
1707902008,75,23.4,E,E,2016-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,11.3,81.06
1707902002,100,39.49,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,233.11,18.92
1707903012,59.9,52.95,E,E,,Lloguer,Habitatge unifamiliar,D2,251.08,773.24
1707902015,118,45.88,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,219.03,11.49
1707902015,156.3,43.06,E,E,2017-01-01,Lloguer,Habitatge unifamiliar,D2,203.72,1625.97
1707903002,90,32.13,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,152.84,7.93
1707905005,56,65.1,F,E,2019-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,308.12,17.35
1707903010,78,26.76,D,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,129.6,7.08
1707903012,85,55.64,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,264.15,1153.99
1707905005,84,39.95,D,C,,Compravenda,Habitatge unifamiliar,D2,147.36,7566.66
1707904002,38,19.72,D,C,2024-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,116.43,9.45
1707905003,105,63.71,F,F,,Lloguer,Habitatge unifamiliar,D2,302.05,15.04
1707903015,76,41.84,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,198.39,10.2
1707902003,104.03,33.09,E,D,2016-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,159.6,972.42
1707902006,64,59.63,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,313.2,20.71
1707905002,57,49.05,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,269.86,21.21
1707904002,60,37.14,E,E,2019-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,175.77,8.99
1707903012,194,36.3,D,G,,Compravenda,Terciari,D2,214.32,17.39
1707903008,55,60.54,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,286.18,14.58
1707906002,122,35.54,D,D,,Compravenda,Habitatge unifamiliar,D2,169.11,8.79
1707902008,422,42.12,C,A,,Altres (cap de les anteriores opcions),Terciari,D2,245.17,19.48
1707902007,44.07,56.9,F,F,2016-05-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,325.2,1105.95
1707905006,72,30.12,E,B,,Compravenda,Habitatge individual en bloc d'habitatges,D2,177.79,14.43
1707903019,132.38,25.34,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,118.89,1079.11
1707902018,53,49.37,F,E,2025-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,239.91,13.22
1707903011,381,29.26,E,D,2025-04-01,Compravenda,Bloc d'habitatges,D2,172.73,4.67
1707903003,125,33.49,D,G,2018-08-01,Sol·licitud d'ajuts,Terciari,D2,197.72,2005.74
1707903003,50,55.88,F,E,2025-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,301.6,21.04
1707903019,85,36.33,E,E,,Sol·licitud d'ajuts,Habitatge individual en bloc d'habitatges,D2,172.08,8.82
1707902015,50.2,36.8,E,D,2016-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,174.3,NaN
1707902016,109,51.85,E,E,2024-04-01,Compravenda,Habitatge unifamiliar,D2,239.58,13.46
1707903002,87,23.27,D,B,2025-07-01,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,114.02,6.42
1707903020,72,28.08,E,E,2025-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,133.23,6.86
1707902022,60,40.05,E,E,2023-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,189.36,9.65
1707902014,136,46.75,E,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,219.83,0.11
1707903011,70,47.74,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,267.77,20.02
1707901004,60,64.36,F,E,2020-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,305.38,15.73
1707902002,89,45.96,E,E,2023-09-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,218.46,11.31
1707902008,77.43,72.89,F,E,2018-03-01,Compravenda,Habitatge unifamiliar,D2,379.48,1906.98
1707906003,138,15.96,C,C,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,75.81,3.92
1707903017,74,63.62,F,E,2020-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,301.46,15.47
1707902018,110,28.85,C,E,2025-02-01,Certificació voluntària,Habitatge unifamiliar,D2,119.37,8.04
1707902012,93,35.5,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,165.6,9.83
1707902013,89,59.1,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,279.87,14.34
1707903011,81,33.42,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,158.59,2.19
1707903021,32,82.64,G,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,487.85,39.59
1707903020,81.79,80.6,G,F,2016-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,381.8,1561.4
1707902021,46,48.57,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,230.03,11.79
1707901002,75,67.52,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,322.11,16.86
1707902012,112,33.36,E,E,2025-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,157.75,8.04
1707903014,84,51.78,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,245.43,12.6
1707902008,254,13.57,B,A,2022-01-01,Altres (cap de les anteriores opcions),Habitatge unifamiliar,D2,69.97,4.45
1707902006,62.53,34.82,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,164.67,519.38
1707902015,140,25.7,C,D,2016-11-01,Compravenda,Habitatge unifamiliar,D2,122,847.02
1707903019,94.67,43.75,E,E,2018-12-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,207.81,987.12
1707903003,38,49.86,F,E,2025-12-01,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,294.34,23.89
1707902006,92.59,57.53,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,273.22,1307.05
1707903003,116,33.78,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,161.72,8.55
1707902004,90,46.61,E,E,2018-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,275.15,2009.71
1707902017,163,54.24,E,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,257.76,13.34
1707902001,110,35.15,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,167.97,8.83
1707903003,93,33.58,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,159.48,8.24
1707902015,42,37.58,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,177.88,9.1
1707901003,112,61.32,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,361.98,29.38
1707903002,19,74.09,E,D,,Compravenda,Terciari,D2,374.74,22.81
1707903017,92,24.16,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,117.43,6.47
1707903002,109,39.42,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,200.49,12.36
1707903001,36,23.52,D,C,,Sol·licitud d'ajuts,Habitatge individual en bloc d'habitatges,D2,132.58,10
1707903020,103.5,60.63,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,287.09,1521.41
1707903009,58.69,45.36,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,237.76,918.78
1707903020,102.9,68.7,F,F,2016-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,325,1712.54
1707903019,118,36.3,D,E,,Lloguer,Terciari,D2,145.97,NaN
1707903011,132,33.66,E,E,2021-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,160.16,8.32
1707902006,59,58.41,E,E,2022-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,276.4,14.13
1707902015,156,52.84,E,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,250.67,12.91
1707903014,90,56.29,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,266.6,13.66
1707903008,93,35.37,E,E,,Lloguer,Habitatge unifamiliar,D2,167.47,8.57
1707902006,66,39.02,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,185.57,9.63
1707903010,71,59.35,E,E,2020-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,280.33,14.25
1707903020,97,55.02,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,261.06,13.45
1707903017,87,24.67,D,C,,Lloguer,Habitatge individual en bloc d'habitatges,D2,118.03,6.23
1707905003,93,41.44,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,196.17,10.04
1707902006,186,52.23,D,G,,Lloguer,Terciari,D2,261.99,15.64
1707902005,98.86,54.26,E,E,2017-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,257.32,1308.48
1707902017,142,35.43,D,E,,Compravenda,Habitatge unifamiliar,D2,151.39,5.27
1707906002,164,33.72,E,E,2023-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,158.76,8.86
1707901005,67,69.02,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,327.07,5984.43
1707902007,109,25.98,D,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,129.19,NaN
1707905005,451,41.34,F,F,,Certificació voluntària,Terciari,D2,198.39,10.56
1707905001,167,71.62,E,F,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,347.93,19.08
1707902019,49,50.96,E,E,2025-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,242.8,12.66
1707902013,74.76,41.37,E,E,2017-07-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,196.52,759.22
1707902021,39,64.52,G,E,2020-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,380.89,30.91
1707902012,88,41.96,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,199.51,10.34
1707903016,77,46.99,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,239.8,14.89
1707902001,242.05,34,E,F,,Lloguer,Terciari,D2,201,NaN
1707906004,73.66,38.3,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,181.7,631.23
1707903001,51,24.45,E,C,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,144.36,11.72
1707903020,82,44.82,E,E,2023-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,213.25,11.07
1707902003,209,26.74,D,G,,Compravenda,Terciari,D2,157.83,12.81
1707903004,92.93,65.8,F,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,312,1491.41
1707902011,119,45.47,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,215.6,11.09
1707903012,96,39.42,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,198.57,1149.52
1707902018,56,34.14,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,201.55,16.36
1707902012,23,48.01,D,D,2020-11-01,Lloguer,Terciari,D2,234.1,13.01
1707903009,89,32.68,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,155.78,8.13
1707903010,69,60.7,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,286.75,14.58
1707902002,66,43.78,E,E,2023-01-01,Compravenda,Habitatge unifamiliar,D2,207.68,10.31
1707903017,79.54,62.36,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,295.33,1203.44
1707902003,78,44.81,E,E,2017-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,215.27,896.09
1707902006,95.75,20.2,D,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,96,NaN
1707902003,155,70.41,G,F,2025-06-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,333.41,17.07
1707903008,74,56.49,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,267.57,1014.95
1707903018,55,71.28,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,338.17,19.09
1707902022,63.53,65.49,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,309.26,997.84
1707903007,67,69.19,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,327.85,16.82
1707903007,65,46.35,E,E,2022-02-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,220.65,11.48
1707902004,105,30.61,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,145.92,7.62
1707904001,220,32.64,E,D,2024-04-01,Certificació voluntària,Bloc d'habitatges,D2,167.49,0.02
1707903007,69,56.41,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,268.88,14.03
1707905001,86,55.25,E,E,,Compravenda,Habitatge unifamiliar,D2,261.88,13.45
1707905003,65,42.48,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,200.86,665.72
1707902003,84.5,53.2,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,169.23,NaN
1707901003,63,56.56,E,E,,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,283.53,16.9
1707906004,75,48.1,E,D,2024-04-01,Lloguer,Habitatge unifamiliar,D2,283.96,23.04
1707903017,81.83,55.64,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,280.97,1394.21
1707902006,69,51.6,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,246,824.2
1707903008,70,42.93,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,203.06,10.37
1707902006,68.65,22.16,G,,,Lloguer,Terciari,D2,130.86,NaN
1707903008,84.8,31.8,E,E,2016-05-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,150.8,659.23
1707904001,52,35.55,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,168.3,8.61
1707903018,103,29.99,E,E,2022-02-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,142.91,7.45
1707902011,72,33.36,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,157.78,577.74
1707903010,80,27.45,D,D,2019-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,135.59,7.79
1707903014,170,30.41,C,C,2025-10-01,Compravenda,Terciari,D2,150.85,8.77
1707902008,73,63.11,E,D,,Lloguer,Terciari,D2,366.14,28.93
1707902010,148,30.15,D,E,2023-06-01,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,131.07,4.94
1707902021,59,68.35,F,F,2019-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,323.68,NaN
1707903014,56,51.44,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,243.99,12.56
1707903005,79,13.58,D,B,,Sol·licitud d'ajuts,Habitatge individual en bloc d'habitatges,D2,80.15,6.5
1707906001,98,47.42,E,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,206.91,7.93
1707902011,120,51.98,E,E,2025-12-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,246.72,12.72
1707905004,64,34.81,E,D,2021-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,205.48,16.68
1707903018,69.96,27.39,D,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,129.54,462.34
1707902019,53,30.1,E,C,2024-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,144.16,7.63
1707903001,2574,37.5,D,D,,Compravenda,Terciari,D2,212.7,NaN
1707901001,54,59.98,F,E,2017-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,285.15,797.77
1707901001,59,9.42,B,B,,Lloguer,Habitatge individual en bloc d'habitatges,D2,55.6,4.51
1707903002,45,8.7,D,,2016-05-01,Lloguer,Terciari,D2,51,NaN
1707903003,66,54.78,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,268.65,15.16
1707902010,61,66.83,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,316.79,16.27
1707902008,88,38.36,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,181.17,9.2
1707901004,38,30.07,E,C,2025-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,177.51,14.4
1707902015,134,54.05,E,E,,Compravenda,Habitatge unifamiliar,D2,257.72,13.46
1707903017,60,42.89,E,E,2023-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,209.67,11.74
1707902009,49,78.14,E,C,,Compravenda,Terciari,D2,392.61,23.53
1707902018,76,44.89,E,E,2025-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,255.99,19.68
1707901001,47.59,56.73,E,F,2017-03-01,Compravenda,Terciari,D2,287.48,377.85
1707905006,55,39.49,E,E,2022-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,195.46,11.29
1707904002,133,17.18,C,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,101.39,8.23
1707906002,55,17.35,C,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,82.29,231.67
1707902021,59,22.2,D,C,2022-02-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,105.91,5.54
1707905005,56.47,78.12,G,F,2017-09-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,370.02,1071.12
1707902011,70,47.06,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,222.74,797.67
1707901006,101.15,51.32,E,E,2017-05-01,Lloguer,Habitatge unifamiliar,D2,244.25,1206.15
