lon,price,year_available,rooms,elevator,lat,floors,area,census_tract_INE,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia,has_education_within_500m,has_food_within_500m,has_health_within_500m,has_mobility_within_500m,has_public_service_within_500m,renda_med,renda_mediana,gini,p80_p20,pct_65_plus,pct_under18,pct_single_household,sector_oficial
2.819864580874332,4090,2019,4.0,True,41.97953437994924,0.0,183,1707902003,Eixample,66.0,44.56,E,1,1,1,1,1,32145.0,24850.0,36.0,2.8,24.0,18.3,32.0,Eixample Nord
2.812639058637115,1225,2019,4.0,True,41.96517648369751,1.0,157,1707902022,Eixample,56.0,49.84,E,1,1,1,1,1,20100.0,18550.0,29.5,2.4,6.3,26.3,28.2,Eixample Sud
2.824806385701225,2965,2019,3.0,False,41.975705008602894,1.0,130,1707901003,Centre,60.0,40.97,E,1,1,1,1,1,24400.0,21350.0,32.7,2.7,17.5,17.2,32.3,Carme
2.824605905602216,740,2019,1.0,False,41.977468721426064,1.0,44,1707901003,Centre,60.0,40.97,E,1,1,1,1,1,24400.0,21350.0,32.7,2.7,17.5,17.2,32.3,Carme
2.812112726683849,1110,2019,3.0,True,41.97685779868392,2.0,97,1707903016,Eixample,175.0,27.23,D,1,1,1,1,1,19112.0,16450.0,31.1,2.9,19.8,16.5,27.3,Eixample Nord
2.825766711441553,1255,2019,2.0,True,41.99110533498431,1.0,60,1707905002,Nord,51.0,54.48,E,1,1,1,1,1,16876.0,15050.0,30.7,2.8,18.9,16.5,38.4,Pedret
2.8183605703381063,2330,2019,3.0,True,41.97969357575651,2.0,133,1707902003,Eixample,66.0,44.56,E,1,1,1,1,1,32145.0,24850.0,36.0,2.8,24.0,18.3,32.0,Eixample Nord
2.813588754574784,955,2019,1.0,False,41.981258346250485,1.0,96,1707903020,Eixample,74.0,64.98,F,1,1,1,1,1,27105.0,23450.0,31.4,2.9,17.1,17.0,28.8,Eixample Nord
2.80821073667507,1445,2019,2.0,True,41.99393873815474,1.0,75,1707906002,Oest,110.0,89.83,F,1,0,1,1,1,19677.0,19250.0,25.1,2.1,14.9,23.0,20.3,Taialà
2.812680779497877,2440,2019,4.0,False,41.965480814683886,1.0,214,1707902022,Eixample,56.0,49.84,E,1,1,1,1,1,20100.0,18550.0,29.5,2.4,6.3,26.3,28.2,Eixample Sud
2.824783094477978,1245,2019,3.0,True,41.98480336785235,1.0,64,1707904001,Centre,87.0,33.42,E,1,1,1,1,1,22458.0,18550.0,37.8,3.1,10.4,14.7,43.6,Barri Vell
2.8081368825872914,1430,2019,2.0,True,41.994201092050034,1.0,76,1707906002,Oest,110.0,89.83,F,1,0,1,1,1,19677.0,19250.0,25.1,2.1,14.9,23.0,20.3,Taialà
2.8184120537061377,1170,2019,2.0,True,41.979234506057225,6.0,72,1707902003,Eixample,66.0,44.56,E,1,1,1,1,1,32145.0,24850.0,36.0,2.8,24.0,18.3,32.0,Eixample Nord
2.8227588246929685,870,2019,3.0,False,41.97022785877278,1.0,110,1707902010,Eixample,101.0,77.0,F,1,1,1,1,1,23061.0,22050.0,27.6,2.3,13.2,19.3,32.3,Eixample Sud
2.818231246050147,2350,2019,3.0,True,41.97801046002845,4.0,109,1707902005,Eixample,47.0,66.68,F,1,1,1,1,1,30073.0,24850.0,30.4,2.6,22.9,16.7,37.9,Eixample Nord
2.824215681301132,1750,2019,3.0,True,41.98500057223506,2.0,128,1707901001,Centre,76.0,64.67,G,1,1,1,1,1,23505.0,17850.0,39.9,3.6,11.6,14.8,42.4,Barri Vell
2.822517597600726,820,2019,3.0,False,41.9702665231581,1.0,99,1707902010,Eixample,101.0,77.0,F,1,1,1,1,1,23061.0,22050.0,27.6,2.3,13.2,19.3,32.3,Eixample Sud
2.824542322693202,1940,2019,3.0,True,41.97582682493229,5.0,124,1707901003,Centre,60.0,40.97,E,1,1,1,1,1,24400.0,21350.0,32.7,2.7,17.5,17.2,32.3,Carme
2.8184861003466346,740,2019,1.0,True,41.97022310540956,4.0,67,1707902021,Eixample,54.0,38.84,E,1,1,1,1,1,24530.0,21350.0,31.5,2.8,17.2,20.5,31.8,Eixample Sud
2.824815478664011,925,2019,2.0,True,41.98411452344773,0.0,80,1707904001,Centre,87.0,33.42,E,1,1,1,1,1,22458.0,18550.0,37.8,3.1,10.4,14.7,43.6,Barri Vell
2.8080026044189488,1305,2019,2.0,True,41.99450381901514,1.0,77,1707906002,Oest,110.0,89.83,F,1,0,1,1,1,19677.0,19250.0,25.1,2.1,14.9,23.0,20.3,Taialà
2.8239858741641144,785,2019,2.0,False,41.98783009780503,5.0,50,1707904001,Centre,87.0,33.42,E,0,1,1,1,1,22458.0,18550.0,37.8,3.1,10.4,14.7,43.6,Barri Vell
2.824942103256238,1370,2019,2.0,True,41.98407363552164,1.0,69,1707904001,Centre,87.0,33.42,E,1,1,1,1,1,22458.0,18550.0,37.8,3.1,10.4,14.7,43.6,Barri Vell
2.822890710763806,1085,2019,3.0,False,41.97007866123281,1.0,89,1707902010,Eixample,101.0,77.0,F,1,1,1,1,1,23061.0,22050.0,27.6,2.3,13.2,19.3,32.3,Eixample Sud
2.822359039602917,890,2020,3.0,False,41.96973644355844,2.0,77,1707902010,Eixample,77.0,63.39,F,1,1,1,1,1,23409.0,21350.0,27.2,2.3,14.3,18.7,31.2,Eixample Sud
2.820318810369264,655,2020,2.0,True,41.9825721797294,1.0,73,1707903001,Centre,69.0,18.66,D,1,1,1,1,1,26041.0,22050.0,36.9,3.5,18.6,15.8,41.3,Mercadal
2.818768649691976,1205,2020,3.0,True,41.98001149927535,5.0,114,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.8133500209513014,1375,2020,4.0,True,41.97806664443093,5.0,115,1707903015,Eixample,76.0,36.98,E,1,1,1,1,1,16978.0,15050.0,32.2,3.0,21.0,17.2,32.8,Eixample Nord
2.8143306978351954,1590,2020,4.0,True,41.97563418237641,4.0,126,1707903007,Eixample,53.0,70.03,F,1,1,1,1,1,15188.0,12950.0,33.1,2.9,16.9,18.0,30.4,Eixample Sud
2.812644057380312,1150,2020,4.0,True,41.96506168297861,1.0,155,1707902022,Eixample,39.0,20.42,D,1,1,1,1,1,19748.0,18550.0,29.6,2.5,6.1,26.5,26.8,Eixample Sud
2.824912426744734,1305,2020,2.0,True,41.98450578804447,1.0,56,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.8250664184113683,840,2020,2.0,True,41.987551658173736,6.0,47,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.822524347120805,725,2020,3.0,False,41.97015662104709,1.0,83,1707902010,Eixample,77.0,63.39,F,1,1,1,1,1,23409.0,21350.0,27.2,2.3,14.3,18.7,31.2,Eixample Sud
2.817024990416074,1265,2020,2.0,True,41.98480300661577,4.0,115,1707903004,Eixample,65.0,59.9,E,1,1,1,1,1,29640.0,26950.0,27.5,2.4,17.1,17.7,27.6,Eixample Nord
2.829369780150422,2470,2020,4.0,False,41.9732451131079,4.0,158,1707902014,Sud,62.0,68.34,F,1,1,1,1,1,19097.0,16450.0,31.4,2.9,15.7,19.1,26.2,Montilivi
2.825233145724593,1140,2020,3.0,True,41.98418235975761,1.0,91,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.8192983672627885,1270,2020,2.0,True,41.97871767108796,5.0,53,1707902005,Eixample,39.0,31.67,E,1,1,1,1,1,28662.0,24850.0,30.0,2.7,23.0,17.2,39.6,Eixample Nord
2.823629423155363,1845,2020,2.0,False,41.98353377845714,4.0,118,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.8053142502472057,2030,2020,3.0,True,41.99134110574451,1.0,116,1707906004,Oest,138.0,52.88,E,1,0,1,1,0,21064.0,19950.0,28.1,2.5,16.2,19.0,20.9,Domeny Sud
2.818571435547129,1195,2020,2.0,False,41.98075638186012,4.0,100,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord
2.81625831414056,1510,2020,2.0,True,41.96903185250752,1.0,71,1707902011,Eixample,54.0,43.33,E,1,1,1,1,1,20753.0,19250.0,30.4,2.7,10.9,20.7,30.4,Eixample Sud
2.8247642242875552,2805,2020,4.0,False,41.98440371653096,1.0,131,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.824435680616742,1470,2020,2.0,False,41.98324850627007,4.0,124,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.8097092983425265,1265,2020,4.0,True,41.97399068668192,4.0,109,1707903006,Eixample,72.0,60.68,F,1,1,1,1,1,22849.0,20650.0,32.2,3.0,21.0,19.0,28.4,Sant Narcís
2.81909361129872,1145,2020,2.0,True,41.979304769367495,5.0,72,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.8251069201306285,1935,2020,3.0,False,41.98484505691153,3.0,70,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.825015811756536,1095,2020,2.0,False,41.98435047850338,1.0,70,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.818200200992561,1435,2020,2.0,True,41.980664859954345,5.0,97,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord
2.8194987370452,980,2020,2.0,True,41.97864938644582,5.0,79,1707902005,Eixample,39.0,31.67,E,1,1,1,1,1,28662.0,24850.0,30.0,2.7,23.0,17.2,39.6,Eixample Nord
2.825152226687968,880,2020,3.0,True,41.97555391785376,3.0,125,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme
2.8058575697342274,825,2020,3.0,True,41.97541923492486,4.0,117,1707903011,Santa Eugènia de Ter,88.0,51.11,E,1,1,1,1,1,14888.0,12950.0,31.8,2.6,14.1,21.7,25.1,Santa Eugènia
2.825081294685784,2430,2020,2.0,True,41.984504855097015,1.0,87,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.8318460982542937,2930,2020,4.0,True,41.99485170191902,1.0,277,1707905001,Montjuïc,125.0,59.03,E,0,1,1,1,0,35986.0,30450.0,31.9,2.5,22.6,17.6,16.4,Montjuïc
2.824364421682476,1725,2020,2.0,True,41.98464095342037,1.0,113,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.824218098746621,1085,2020,4.0,True,41.96944275928317,2.0,135,1707902018,Sud,79.0,47.93,E,1,1,1,1,1,26687.0,24850.0,26.4,2.3,15.2,21.6,27.0,Montilivi
2.820096847869821,2280,2020,4.0,True,41.9785407644089,1.0,111,1707902005,Eixample,39.0,31.67,E,1,1,1,1,1,28662.0,24850.0,30.0,2.7,23.0,17.2,39.6,Eixample Nord
2.809053962168373,1620,2020,1.0,True,41.99349872134049,1.0,76,1707906004,Oest,138.0,52.88,E,1,0,1,1,1,21064.0,19950.0,28.1,2.5,16.2,19.0,20.9,Taialà
2.819811424799459,1305,2020,3.0,True,41.98588971756352,3.0,91,1707903003,Eixample,101.0,43.2,E,1,1,1,1,1,25589.0,22050.0,33.4,3.2,14.7,16.8,37.3,Eixample Nord
2.819694611977786,775,2020,2.0,True,41.98253562447677,2.0,73,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.808782219942691,1275,2020,2.0,False,41.99403750800101,1.0,89,1707906002,Oest,61.0,31.29,E,1,0,1,1,1,19979.0,19250.0,25.4,2.2,15.5,22.0,22.9,Taialà
2.8183279884453563,1470,2020,3.0,True,41.9803785584706,1.0,128,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord
2.808949162657232,1440,2020,2.0,False,41.99462191808245,1.0,56,1707906002,Oest,61.0,31.29,E,1,0,1,1,1,19979.0,19250.0,25.4,2.2,15.5,22.0,22.9,Taialà
2.8248964079803502,865,2020,2.0,True,41.98402329647485,2.0,109,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.818470328626603,1255,2020,2.0,False,41.97993739541586,2.0,62,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.8121632057663963,1015,2020,3.0,True,41.97722508172679,2.0,114,1707903016,Eixample,63.0,43.2,E,1,1,1,1,1,18961.0,17150.0,31.4,2.7,20.5,16.7,26.8,Eixample Nord
2.824020611915816,885,2020,2.0,False,41.98743076240803,1.0,90,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.818322265082024,1865,2020,2.0,False,41.98006726386424,2.0,56,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord
2.820889088086876,1205,2020,2.0,False,41.97039637140308,5.0,65,1707902010,Eixample,77.0,63.39,F,1,1,1,1,1,23409.0,21350.0,27.2,2.3,14.3,18.7,31.2,Eixample Sud
2.8239048478814985,675,2020,1.0,False,41.9772713874948,2.0,54,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme
2.8253726345723265,1120,2020,1.0,False,41.98596589020519,1.0,50,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.824495969316535,2120,2020,3.0,False,41.984100135025805,2.0,98,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.824733520793537,1750,2020,3.0,True,41.984457522064375,1.0,95,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.816287045461056,825,2020,3.0,True,41.99174073295417,2.0,61,1707906001,Oest,54.0,45.76,F,0,1,1,1,0,22119.0,21350.0,24.9,2.1,15.8,18.6,21.1,Fontajau
2.82491755585359,1315,2020,3.0,True,41.98385138456816,1.0,58,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.808462689367236,1460,2020,2.0,False,41.99401011868,1.0,71,1707906002,Oest,61.0,31.29,E,1,0,1,1,1,19979.0,19250.0,25.4,2.2,15.5,22.0,22.9,Taialà
2.824788566839384,1025,2020,3.0,True,41.984992415109694,3.0,86,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.824740533927504,1015,2020,3.0,True,41.98436609865058,1.0,94,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.818387201690969,1390,2020,3.0,True,41.97984349113874,1.0,136,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.820395787421083,1480,2020,2.0,True,41.97710610300445,6.0,87,1707902013,Eixample,71.0,39.51,E,1,1,1,1,1,25455.0,19950.0,37.0,3.4,24.7,17.4,36.1,Eixample Nord
2.807986411476899,1100,2020,2.0,True,41.994014487588366,1.0,62,1707906004,Oest,138.0,52.88,E,1,0,1,1,1,21064.0,19950.0,28.1,2.5,16.2,19.0,20.9,Taialà
2.820599056741506,2660,2020,2.0,True,41.978963678974615,1.0,79,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.8207303338631355,625,2020,1.0,True,41.98303588306509,1.0,57,1707903001,Centre,69.0,18.66,D,1,1,1,1,1,26041.0,22050.0,36.9,3.5,18.6,15.8,41.3,Mercadal
2.825359866876259,1500,2020,3.0,True,41.9823586038256,1.0,85,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.81790083755479,850,2020,1.0,True,41.96988483037654,4.0,68,1707902021,Eixample,60.0,55.24,E,1,1,1,1,1,23964.0,22050.0,30.9,2.7,18.4,18.8,31.6,Eixample Sud
2.8208409406456334,945,2020,2.0,True,41.9702040209837,4.0,82,1707902010,Eixample,77.0,63.39,F,1,1,1,1,1,23409.0,21350.0,27.2,2.3,14.3,18.7,31.2,Eixample Sud
2.82513482790018,1335,2020,2.0,True,41.98436511504232,1.0,93,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.80993807996942,1075,2020,3.0,True,41.96996653133972,2.0,78,1707903012,Eixample,67.0,33.7,E,1,1,1,1,0,15344.0,13650.0,31.5,3.0,14.4,20.8,18.9,Eixample Sud
2.8253912392317444,1350,2020,3.0,True,41.98627922622437,3.0,83,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.81576367961193,1390,2020,2.0,True,41.96819139605772,1.0,63,1707902011,Eixample,54.0,43.33,E,1,1,1,1,1,20753.0,19250.0,30.4,2.7,10.9,20.7,30.4,Eixample Sud
2.8251291271673886,1110,2020,3.0,True,41.98423730641171,1.0,100,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.813203943801021,770,2020,2.0,True,41.98126213324737,2.0,86,1707903020,Eixample,83.0,28.05,D,1,1,1,1,1,26740.0,23450.0,30.6,2.7,18.5,16.0,28.6,Eixample Nord
2.821095660333412,840,2020,3.0,True,41.976622765637416,4.0,55,1707902006,Eixample,102.0,73.11,G,1,1,1,1,1,25520.0,22750.0,34.0,3.1,22.9,17.0,36.7,Eixample Nord
2.825514458799393,1950,2020,4.0,True,41.97544498994338,5.0,117,1707901004,Centre,104.0,45.4,E,1,1,1,1,1,18277.0,15750.0,32.5,3.0,15.7,17.6,37.2,Carme
2.8170858051367302,1385,2020,3.0,True,41.985327357078205,4.0,105,1707903004,Eixample,65.0,59.9,E,1,1,1,1,1,29640.0,26950.0,27.5,2.4,17.1,17.7,27.6,Eixample Nord
2.8208611683317835,740,2020,3.0,True,41.9764133105699,4.0,65,1707902006,Eixample,102.0,73.11,G,1,1,1,1,1,25520.0,22750.0,34.0,3.1,22.9,17.0,36.7,Eixample Nord
2.825027160760995,1980,2020,4.0,False,41.98472983578447,1.0,125,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.815484908705234,885,2020,3.0,True,41.99175781779203,2.0,78,1707906001,Oest,54.0,45.76,F,0,1,1,1,0,22119.0,21350.0,24.9,2.1,15.8,18.6,21.1,Fontajau
2.824851471886584,1995,2020,3.0,False,41.9844797982713,1.0,118,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.8250445819496464,2510,2020,3.0,True,41.9752114226752,5.0,135,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme
2.8247444690364416,945,2020,2.0,True,41.97505255450984,5.0,78,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme
2.825095407940064,1260,2020,3.0,True,41.98422345244033,3.0,67,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.820939698957723,1395,2020,3.0,True,41.976718769118,1.0,95,1707902006,Eixample,102.0,73.11,G,1,1,1,1,1,25520.0,22750.0,34.0,3.1,22.9,17.0,36.7,Eixample Nord
2.8200522943439204,1170,2020,3.0,True,41.98567787107145,3.0,77,1707903003,Eixample,101.0,43.2,E,1,1,1,1,1,25589.0,22050.0,33.4,3.2,14.7,16.8,37.3,Eixample Nord
2.812782327846873,1920,2020,4.0,True,41.96599562969502,1.0,206,1707902022,Eixample,39.0,20.42,D,1,1,1,1,1,19748.0,18550.0,29.6,2.5,6.1,26.5,26.8,Eixample Sud
2.82548028400381,1705,2020,4.0,True,41.98377657481031,1.0,124,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.81214235133136,1260,2020,3.0,True,41.965536116646746,5.0,137,1707902022,Eixample,39.0,20.42,D,1,1,1,1,1,19748.0,18550.0,29.6,2.5,6.1,26.5,26.8,Eixample Sud
2.8252122071657344,1990,2020,2.0,True,41.976048812669866,1.0,42,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme
2.8185696936650806,3435,2020,3.0,True,41.98010023507754,3.0,111,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.820024868549479,675,2020,2.0,True,41.982942975846825,2.0,74,1707903001,Centre,69.0,18.66,D,1,1,1,1,1,26041.0,22050.0,36.9,3.5,18.6,15.8,41.3,Mercadal
2.810327141012069,1340,2020,3.0,True,41.97363850800344,5.0,65,1707903006,Eixample,72.0,60.68,F,1,1,1,1,1,22849.0,20650.0,32.2,3.0,21.0,19.0,28.4,Sant Narcís
2.81236688892,2090,2020,4.0,False,41.96580281028694,1.0,185,1707902022,Eixample,39.0,20.42,D,1,1,1,1,1,19748.0,18550.0,29.6,2.5,6.1,26.5,26.8,Eixample Sud
2.8204399575405263,3185,2020,4.0,True,41.97869122673741,1.0,140,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.8252625424398583,1705,2020,2.0,False,41.984562452451584,1.0,75,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.824960970989217,1130,2020,1.0,True,41.98403153057636,4.0,33,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.8248149357229813,1355,2020,1.0,True,41.98452396491691,4.0,45,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.825310339904509,1775,2020,2.0,True,41.97564716257881,1.0,38,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme
2.8248383811372304,1380,2020,3.0,False,41.98394566639672,2.0,62,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.8245645871180702,1395,2020,4.0,True,41.969402759754765,2.0,115,1707902018,Sud,79.0,47.93,E,1,1,1,1,1,26687.0,24850.0,26.4,2.3,15.2,21.6,27.0,Montilivi
2.8247047647104373,955,2020,3.0,True,41.97589896393593,3.0,139,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme
2.824763607728828,635,2020,2.0,False,41.98425500029765,4.0,52,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.824907071800515,1180,2020,1.0,False,41.98206330859586,3.0,60,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.8203148381697374,2880,2020,3.0,True,41.97910613501436,1.0,136,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord
2.8180962627342283,1410,2020,2.0,True,41.98014340060556,1.0,132,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord
2.8215831331938777,1050,2020,2.0,False,41.98208889679211,1.0,81,1707902001,Centre,89.0,63.81,F,1,1,1,1,1,33932.0,26250.0,33.3,2.7,23.2,18.7,38.0,Mercadal
2.8243588060208817,1295,2020,2.0,True,41.98457663810951,5.0,56,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.808749309595032,1210,2020,2.0,False,41.99471883127152,1.0,83,1707906002,Oest,61.0,31.29,E,1,0,1,1,1,19979.0,19250.0,25.4,2.2,15.5,22.0,22.9,Taialà
2.824801656653882,1335,2020,1.0,False,41.98474175979176,5.0,50,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.808436389212459,1200,2020,2.0,False,41.994334417094535,1.0,80,1707906002,Oest,61.0,31.29,E,1,0,1,1,1,19979.0,19250.0,25.4,2.2,15.5,22.0,22.9,Taialà
2.80987896270542,1270,2020,2.0,True,41.96947741518099,2.0,118,1707903012,Eixample,67.0,33.7,E,1,1,1,1,0,15344.0,13650.0,31.5,3.0,14.4,20.8,18.9,Eixample Sud
2.826385868551568,935,2020,1.0,False,41.98721625980369,2.0,54,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.818011348080544,1680,2020,3.0,True,41.977633959993,4.0,101,1707902005,Eixample,39.0,31.67,E,1,1,1,1,1,28662.0,24850.0,30.0,2.7,23.0,17.2,39.6,Eixample Nord
2.8163347925719275,830,2020,3.0,True,41.99113172569962,0.0,78,1707906001,Oest,54.0,45.76,F,0,1,1,1,0,22119.0,21350.0,24.9,2.1,15.8,18.6,21.1,Fontajau
2.824931880222216,665,2020,3.0,True,41.98468545590317,2.0,124,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
2.8194714783770185,1740,2020,3.0,True,41.98506276458829,3.0,87,1707903003,Eixample,101.0,43.2,E,1,1,1,1,1,25589.0,22050.0,33.4,3.2,14.7,16.8,37.3,Eixample Nord
2.825324952101647,1365,2020,2.0,False,41.98223995489664,3.0,70,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell
2.809815227773948,1300,2020,3.0,True,41.97368093180805,5.0,55,1707903006,Eixample,72.0,60.68,F,1,1,1,1,1,22849.0,20650.0,32.2,3.0,21.0,19.0,28.4,Sant Narcís
2.824765555168496,1205,2020,3.0,True,41.984471485376815,1.0,84,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell
